Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Dist_SMA_50,Dist_SMA_200,Ret_1d,Ret_5d,Day_Range,Future_Close,Target,Ticker
2020-11-06,920.0801391601562,924.9998589913895,896.9551351893638,902.3283335047788,66674086,978.8415600585937,774.7528248596192,38.01844293445298,-30.58988410928771,-25.738028024734724,0.9399684041869657,1.1875789408407378,0.03792847980511893,-0.012338598993796412,0.03108039807759975,905.2301025390625,0,RELIANCE.NS
2020-11-09,929.8514404296875,938.1492199552745,923.1859913130511,935.0205666821017,35838510,978.248017578125,775.9711070251465,41.445750797267316,-26.71433044344144,-25.933288508476068,0.9505272934073976,1.1983067823162574,0.010620054551389924,0.09227940072022389,0.016003101081851115,907.9053955078125,0,RELIANCE.NS
2020-11-10,945.2001342773438,947.6713579150476,925.5439246746041,941.7767378395364,36934242,978.2829321289063,777.2673634338379,46.756824868630105,-22.149093954507293,-25.176449597682314,0.9661827915370363,1.216055348190109,0.016506608669190737,0.12654024753951032,0.023495412820669616,903.8018798828125,0,RELIANCE.NS
2020-11-11,905.5928344726562,949.9384288213167,896.9323084725518,947.217858238175,56724780,977.4663000488281,778.3801222229004,42.01410736295587,-21.47948707204671,-24.437057092555193,0.92646962297055,1.1634326322291755,-0.041903612122282885,0.04390539299497509,0.05595979835869684,901.0585327148438,0,RELIANCE.NS
2020-11-12,897.7938842773438,910.6940326424576,890.9924272689508,898.247362719015,40046527,976.1223303222656,779.4657411193848,40.47261077170397,-21.332224292855585,-23.816090532615274,0.9197555023466558,1.1518067272437513,-0.008611983110327959,0.012787692968679432,0.02193338515781401,894.6878662109375,0,RELIANCE.NS
2020-11-13,905.2301025390625,923.4807196009718,898.5873814202945,898.7007210390979,45388670,975.0730895996094,780.6220927429199,47.407630634372296,-20.380542604031916,-23.128980946898604,0.928371536651446,1.159626547793824,0.008282767784394407,-0.016139938239128626,0.02769925248518229,861.2926635742188,0,RELIANCE.NS
2020-11-14,907.9053955078125,913.8000155522184,904.7540741586882,913.6186721505104,5226220,974.3933959960938,781.8696601867675,47.4492855491645,-19.189252467372057,-22.341035250993297,0.9317647258679206,1.161197884684435,0.0029553734031226853,-0.023601667930668202,0.009901222106414989,884.5084228515625,0,RELIANCE.NS
2020-11-17,903.8018798828125,945.4042408434395,900.0610723827276,945.4042408434395,46542562,973.5826611328125,783.078592376709,48.52560025892068,-18.364570530189894,-21.54574230683262,0.9283257764997513,1.1541649697506073,-0.004519761249689225,-0.04379840088171638,0.04796167237441113,890.5616455078125,0,RELIANCE.NS
2020-11-18,901.0585327148438,909.8097904011964,888.7705392572549,903.8017712290983,30402290,972.4953308105469,784.354554901123,46.73412385020192,-17.72801185741855,-20.782196216949806,0.9265427855204583,1.1487898260862814,-0.0030353412944045255,-0.005006998272521601,0.023278612427733852,883.193359375,0,RELIANCE.NS
2020-11-19,894.6878662109375,911.6008364153229,892.4433818817643,901.0585724391551,27796343,970.7886157226562,785.6704640197754,43.15524473496918,-17.53545624393587,-20.13284822234702,0.9216093511201002,1.13875715988277,-0.0070702027366765785,-0.003459611521976824,0.021261053520305138,885.3698120117188,0,RELIANCE.NS
2020-11-20,861.2926635742188,899.5169003772073,859.2521905953536,895.5266860839987,57471248,967.0296691894531,786.8778889465332,52.246105479888584,-19.848764093350837,-20.076031396547787,0.8906579508528821,1.0945696602649637,-0.03732609315263169,-0.04853731536501549,0.044962043462853325,875.0315551757812,1,RELIANCE.NS
2020-11-23,884.5084228515625,893.2596216864068,873.4220078266853,884.6444304096374,45327567,963.6828942871093,788.1099085998535,59.73787920686805,-19.583018630245647,-19.97742884328736,0.9178417797961261,1.122316079521154,0.0269545536136373,-0.025770276035383066,0.02242439242005472,886.4127807617188,0,RELIANCE.NS
2020-11-24,890.5616455078125,895.0732820966707,876.0291671598031,890.538977583329,30936268,960.6131628417969,789.3227619934082,55.46127470270305,-18.66876703124308,-19.715696480878503,0.9270762466685862,1.1282604384279111,0.0068436009198589165,-0.014649487536711803,0.0213849313912659,887.8864135742188,0,RELIANCE.NS
2020-11-25,883.193359375,903.6657931642695,880.654192057057,897.7938413094128,32637879,957.2482458496094,790.4779722595215,49.18180182870121,-18.3275070707532,-19.43805859885344,0.9226377412591844,1.1172902855856421,-0.008273751929447792,-0.01982687327316779,0.025631275297734957,890.5616455078125,0,RELIANCE.NS
2020-11-26,885.3698120117188,890.9923565552566,875.1449593853476,885.5738832910803,25838637,953.8751708984375,791.6980821228027,39.673492244959625,-17.67765752304433,-19.08597838369162,0.9281820504645332,1.1183174899675787,0.00246429914085744,-0.010414865956192454,0.017895059315677742,882.71728515625,0,RELIANCE.NS
2020-11-27,875.0315551757812,886.9568018403075,871.2227443709401,879.8832703592948,47336811,950.5292980957031,792.8621391296386,33.74562454100888,-17.79176560194503,-18.827135827342303,0.9205729449148232,1.103636448243504,-0.011676766810523098,0.01595147872797198,0.017881982757715784,887.9091186523438,1,RELIANCE.NS
2020-12-01,886.4127807617188,891.5592393178523,875.1450229329691,879.8153351253683,19750687,947.3480249023437,794.0447416687011,32.14926700891451,-16.770507319562284,-18.4158101257863,0.9356780797142566,1.116325988002772,0.013006645895931257,0.0021530127480491323,0.01865643360551818,904.028564453125,1,RELIANCE.NS
2020-12-02,887.8864135742188,889.6321436054803,877.3894853981996,888.0450890461269,22188887,944.6482958984375,795.1954573059082,43.00307563475969,-15.66170453983716,-17.864989008596474,0.9399121529455219,1.1165637396651433,0.0016624679206833637,-0.003003982876523148,0.013786077259242491,919.08251953125,1,RELIANCE.NS
2020-12-03,890.5616455078125,898.2926670858094,888.1130898872199,894.166445181224,27785372,942.4074401855469,796.3509379577637,47.021473304037315,-14.401094634639435,-17.172210133805066,0.9449857965175587,1.1183030031855699,0.003013033979002433,0.008342778005064222,0.011384432119376158,910.0364990234375,1,RELIANCE.NS
2020-12-04,882.71728515625,892.8061306985533,879.6566356036066,892.8061306985533,18464552,939.8314990234375,797.43711227417,40.75938166396767,-13.875083202661813,-16.512784747576415,0.9392293044800756,1.106942819150809,-0.008808329430232242,-0.0029959535772309254,0.014728275986028699,909.492431640625,1,RELIANCE.NS
2020-12-07,887.9091186523438,890.9924362657266,879.9287495447478,879.9287495447478,18242188,937.8091955566406,798.57015914917,41.95845047640226,-12.89068202176395,-15.788364202413923,0.9467908001534593,1.1118736512748726,0.005881649292927005,0.014716684673132363,0.012573389296238895,902.917724609375,1,RELIANCE.NS
2020-12-08,904.028564453125,913.3239128258733,884.1909519390108,889.2467387240156,43403061,935.9233752441406,799.8080726623535,50.08312786381534,-10.686643459781408,-14.76802005388742,0.9659215576460032,1.1303068765533317,0.018154387044979403,0.019873115633856964,0.032761391881701525,895.2320556640625,0,RELIANCE.NS
2020-12-09,919.08251953125,922.1885651259229,906.5225094998519,911.3742252800819,29175254,934.2066845703125,801.0398377990723,56.06225147345321,-7.637162204591164,-13.34184848402817,0.9838106863407653,1.1473618116878062,0.01665207900508281,0.03513524419351133,0.017189487250702618,896.2294921875,0,RELIANCE.NS
2020-12-10,910.0364990234375,919.7852655926706,907.3159283447815,916.6566123106188,16065507,932.0478942871093,802.2662983703614,55.07114918784015,-5.8825541710386915,-11.849989621430275,0.9763838367120526,1.134332204745468,-0.009842446478501299,0.021868057774394822,0.013603062565007469,900.3331298828125,0,RELIANCE.NS
2020-12-11,909.492431640625,924.0929139357568,895.1866323672836,912.7570925495094,26944202,929.9752612304687,803.5817460632325,70.34058741863944,-4.48422499955052,-10.376836697054324,0.9779748661671468,1.1317982720441968,-0.0005978522657018592,0.030332640965148316,0.031669194142038726,903.0309448242188,0,RELIANCE.NS
2020-12-14,902.917724609375,913.6640608558669,900.6732400750604,910.4673435033312,17312747,927.8536572265625,804.9281800842285,59.03828335604755,-3.86204373093949,-9.073878103831358,0.9731251448728205,1.121737003312386,-0.007228984873892785,0.016903313235267836,0.014268299542540249,879.5206298828125,0,RELIANCE.NS
2020-12-15,895.2320556640625,902.1921882018914,889.2240359631435,902.1921882018914,18551265,925.6966845703125,806.2907630920411,52.25682237522002,-3.9436696758880316,-8.047836418242694,0.9670900529146963,1.1103092043755294,-0.008512036851018201,-0.009730343857424217,0.014374046249052608,878.1603393554688,0,RELIANCE.NS
2020-12-16,896.2294921875,904.5726673464999,891.3097731763147,901.421286250231,18561011,923.5764379882812,807.6711943054199,56.71257709356325,-3.883111936574778,-7.214891521909111,0.9703901651493536,1.1096464731025084,0.0011141653352633174,-0.02486504406090273,0.014713313710791882,881.4024047851562,0,RELIANCE.NS
2020-12-17,900.3331298828125,909.1297243018021,896.5016507528353,899.8343755485606,20252358,921.1106811523438,809.2009815979004,57.554981543902336,-3.4640587128534435,-6.464724960097978,0.9774429374290419,1.112619918113491,0.004578780023514417,-0.010662615346788473,0.014033775428137418,904.2099609375,0,RELIANCE.NS
2020-12-18,903.0309448242188,909.084299862856,890.992358453629,897.8392107518212,18466344,918.8643835449219,810.7722175598144,65.31878999651377,-2.88105389879604,-5.747990747837591,0.9827684705118086,1.113791179897698,0.002996463033363428,-0.007104497620447958,0.02015053607881243,908.3588256835938,0,RELIANCE.NS
2020-12-21,879.5206298828125,916.8380330457733,841.228385961526,911.396891229463,44135540,916.2004736328125,812.166180267334,46.67104156090566,-4.266917941241559,-5.4517761865183845,0.9599652643656018,1.0829318571148925,-0.026034894015711352,-0.025912764905223984,0.08296017663857819,902.3508911132812,1,RELIANCE.NS
2020-12-22,878.1603393554688,888.2265172786522,856.2822534289644,883.7375484737753,28140001,913.4767126464844,813.5603871154785,45.297086975204586,-5.412596216663815,-5.443940192547471,0.9613385072634215,1.0794040040088884,-0.0015466271979600599,-0.01906959899456495,0.03614677672670567,904.822021484375,1,RELIANCE.NS
2020-12-23,881.4024047851562,884.8484691755272,870.8827482738318,875.1223699613015,19501410,910.421943359375,815.0346635437012,45.59531685599578,-5.9898990908610585,-5.553131972210188,0.9681251766986863,1.0814293479898067,0.0036918832295103066,-0.016543851247467933,0.015958592056460556,900.1971435546875,1,RELIANCE.NS
2020-12-24,904.2099609375,906.3183777688924,882.3318755488342,882.8306298588741,20776988,907.7616650390624,816.7127842712403,59.035485480040315,-4.554534765434141,-5.353412530854979,0.9960874046147238,1.1071333501217742,0.02587643966991804,0.004305996220745678,0.027169993211373547,901.1947021484375,0,RELIANCE.NS
2020-12-28,908.3588256835938,915.0242747672096,904.7313581616152,909.9004843884214,17221499,905.9189208984375,818.7624861145019,58.67307951168498,-3.0470944764176693,-4.892148919967517,1.002693292665459,1.1094289749329844,0.004588386464789762,0.005899998100743042,0.011312134439089443,902.7137451171875,0,RELIANCE.NS
2020-12-29,902.3508911132812,912.4397367118075,898.9501027379986,910.943413813905,18611939,904.2344250488281,820.6940196228028,49.221716397498575,-2.3105922273680335,-4.3758375814476205,0.9979169849284989,1.099497339493236,-0.006614054270669079,0.025957618792308068,0.014808421433479662,891.4911499023438,0,RELIANCE.NS
2020-12-30,904.822021484375,910.1271552061415,895.7760806552021,904.7086818653785,22043630,902.5957238769531,822.8404481506348,42.51004670080963,-1.5101018063174934,-3.802690426421595,1.0024665501381496,1.0996324056723232,0.002738547050189055,0.030360836095689292,0.01586264710243476,867.9807739257812,0,RELIANCE.NS
2020-12-31,900.1971435546875,912.2583993085362,897.1591616899547,903.9152831436563,18781189,901.0486169433593,824.8691369628906,44.58044214942714,-1.234663940269229,-3.289085129191122,0.9990550194821226,1.091321160189299,-0.00511136756165631,0.021323675392186603,0.016704261892850316,866.5751342773438,0,RELIANCE.NS
2021-01-01,901.1947021484375,905.5022677403856,898.7008105101149,901.4213814086115,10015175,899.8053100585937,827.1032278442383,45.45229509403161,-0.9252174743166961,-2.8163115982162368,1.0015441030124097,1.0895794766722302,0.0011081556977738938,-0.0033346887551827242,0.007545258378098746,876.800048828125,0,RELIANCE.NS
2021-01-04,902.7137451171875,906.3638211289893,892.3528232241576,904.6408187800796,24513534,898.7524450683594,829.3621369934082,49.881646997828426,-0.5510526561992037,-2.3632598098128303,1.0044075541274626,1.0884434010813329,0.001685587992393378,-0.006214593183655137,0.015487912565923918,860.2723999023438,0,RELIANCE.NS
2021-01-05,891.4911499023438,899.4261822629604,886.9114498823324,892.806069337439,24123091,897.4198095703125,831.6532853698731,47.91502673443881,-1.1468735405539974,-2.1199825559610637,0.9933936607987209,1.0719504937756101,-0.012432064179311753,-0.012034942634720713,0.014017302088812387,887.3876342773438,0,RELIANCE.NS
2021-01-06,867.9807739257812,891.4457932255564,863.854552119663,891.4004573776713,46401468,896.3782775878906,833.9405097961426,37.41414352369282,-3.4760865786711292,-2.3912033605030767,0.9683197324476385,1.0408185760612108,-0.02637196788676799,-0.04071656821322178,0.0309526889710843,879.112548828125,1,RELIANCE.NS
2021-01-07,866.5751342773438,881.9237776804218,863.854563591743,870.8146957594764,32325918,895.2596606445312,835.9964700317382,34.58905808105435,-5.373485864493887,-2.9876598613012386,0.9679595455618581,1.0365775040227678,-0.001619436386914308,-0.03734960671456655,0.020749780839332096,888.9972534179688,1,RELIANCE.NS
2021-01-08,876.800048828125,878.9311936650147,867.0059456976594,869.6811807226603,27540187,894.5545751953125,838.4030577087402,38.79530649458051,-5.983153251164481,-3.5867585392738874,0.9801526627223263,1.0457977708529826,0.011799224494605465,-0.027069237382505662,0.013712206532336393,878.5003662109375,0,RELIANCE.NS
2021-01-11,860.2723999023438,879.1124426510808,858.1185873709477,879.1124426510808,33307825,893.378828125,840.594255065918,41.256408052589705,-7.711073730513931,-4.411621577521896,0.9629424526523208,1.0234098017180508,-0.018849963509777412,-0.04701528634565566,0.02388073955229583,899.5849609375,1,RELIANCE.NS
2021-01-12,887.3876342773438,888.725221692781,861.4739994731104,862.8796506283604,41161546,892.4950915527344,842.6104537963868,53.39674767813266,-6.813943458146468,-4.892085953646811,0.9942773273223219,1.0531410217844,0.03151935872646616,-0.004602979654312334,0.03158171849321731,914.298828125,1,RELIANCE.NS
2021-01-13,879.112548828125,895.5040980209848,869.8852636562669,890.3349713085404,26619458,893.0514526367188,844.6211772155762,49.18717840390844,-6.693532614398578,-5.252375285797164,0.9843918244940542,1.0408364987085157,-0.00932522060210772,0.012824909533417417,0.02877437727405607,931.6652221679688,1,RELIANCE.NS
2021-01-14,888.9972534179688,891.8538914370755,879.2258195153461,881.923722106697,21553242,894.0508142089843,846.6826663208008,44.05454518564742,-5.7343906172365,-5.348778352085032,0.9943475687167885,1.049976914350973,0.011243958015410227,0.02587440863892687,0.014318780190608886,951.9335327148438,1,RELIANCE.NS
2021-01-15,878.5003662109375,894.9825854452455,870.6106693815333,888.9972940596249,20593268,894.2707275390625,848.7702934265137,38.88231596429803,-5.754935432359957,-5.4300097681400175,0.9823651151240035,1.0350272305883874,-0.0118075586473112,0.00193923048371758,0.027415062145372048,929.3527221679688,1,RELIANCE.NS
2021-01-18,899.5849609375,905.5022489944743,872.1070575050039,883.7828981720585,35100458,894.5332641601562,850.7770207214355,49.07407445244796,-4.023486515225386,-5.148705117557092,1.0056472989655523,1.0573686630307395,0.024000666974679286,0.0456978057643358,0.03778664597215234,880.1100463867188,0,RELIANCE.NS
2021-01-19,914.298828125,920.9188817318542,904.4366615381475,904.4366615381475,32006615,894.4176379394531,852.9318014526367,52.932125343316315,-1.4473307331088563,-4.408430240667445,1.0222280837745428,1.0719483393254285,0.016356284093684614,0.030326311533033445,0.018223741799316122,859.2522583007812,0,RELIANCE.NS
2021-01-20,931.6652221679688,933.1615451092317,907.4973158868203,916.5659852036083,30924537,894.4539135742187,855.1801245117188,59.024681240177976,1.9728721051178582,-3.1321697715103847,1.04160226483336,1.0894374126151734,0.018994221045413484,0.059779232374623126,0.02800041637668927,850.8864135742188,0,RELIANCE.NS
2021-01-21,951.9335327148438,961.2742166156673,940.869846715687,944.0438358240183,39087742,894.5885815429688,857.2420291137695,63.10300161434062,6.246880616241469,-1.256359693960014,1.0641020379144204,1.110460640501922,0.021754928771207105,0.07079468362236319,0.02161379495918235,835.1976928710938,0,RELIANCE.NS
2021-01-22,929.3527221679688,959.165840987856,922.8006124178714,957.1933717044934,30532660,895.063779296875,859.2222329711914,56.20443019854325,7.722955040120382,0.5395032528560654,1.0383089380491184,1.0816208967897234,-0.023720994975853227,0.05788541236056921,0.03799151733074399,859.3883056640625,0,RELIANCE.NS
2021-01-25,880.1100463867188,922.7099125187834,876.0291603627637,922.7099125187834,54207104,894.7101025390625,860.8940414428711,47.748074363736926,4.863222061576948,1.404247014600242,0.9836818025068558,1.022320987274626,-0.05298599187010289,-0.021648777376719996,0.05059092952474317,873.2178955078125,0,RELIANCE.NS
2021-01-27,859.2522583007812,872.8552326609131,856.0782689298538,872.8552326609131,42370131,893.7905456542969,862.5304528808593,48.25460794340852,0.9034000565854967,1.304077622997293,0.961357515447613,0.9961993288826744,-0.02369906828307311,-0.06020632219020294,0.019220786108956937,875.4171142578125,1,RELIANCE.NS
2021-01-28,850.8864135742188,872.084340959147,847.9164357485394,852.5187439949068,34067814,892.650166015625,864.2129400634766,46.94777624783709,-2.8766805814281042,0.4679259821122136,0.9532137515553039,0.9845795800184628,-0.009736191724542431,-0.08670368569278475,0.028348825619196005,872.5377807617188,1,RELIANCE.NS
2021-01-29,835.1976928710938,867.4593064405973,829.7791594362084,858.9347876285253,43712383,891.2780822753906,865.7762744140625,42.07479271722688,-7.0570214156603015,-1.0370634974422894,0.93707868450986,0.9646807351429633,-0.01843809050519829,-0.12263024237714171,0.04386846073427979,872.2883911132812,1,RELIANCE.NS
2021-02-01,859.3883056640625,863.7865428347654,837.9409701152957,843.110096652801,34180952,890.444677734375,867.3354150390625,49.836358562847465,-8.322059836025232,-2.494062765158878,0.9651226259790429,0.990837328630652,0.028963936322441874,-0.07528295213973779,0.030655038792772416,884.848388671875,1,RELIANCE.NS
2021-02-02,873.2178955078125,879.6566053024357,841.092290337818,867.9807655747403,41470034,890.0152783203125,868.9194155883789,47.24158736246672,-8.11513337058716,-3.6182768862445345,0.9811268601543549,1.0049469258510273,0.016092364479015853,-0.007831010346037837,0.04442991883475897,886.9795532226562,1,RELIANCE.NS
2021-02-03,875.4171142578125,885.0978176672972,861.5193971120666,874.3515418529886,30301696,890.2977673339843,870.528839416504,49.26318254127424,-7.685095090023651,-4.431640527000358,0.9832857571678156,1.0056152933940534,0.0025185223084795982,0.01881270116065581,0.026966751274048843,895.2093505859375,1,RELIANCE.NS
2021-02-04,872.5377807617188,879.656648554206,863.7865225405493,872.4017132446297,25626981,890.0583544921875,871.8414752197266,46.62390080724315,-7.4902815013500685,-5.0433687218703005,0.9803152527673706,1.0007986607219124,-0.0032890989326098685,0.025445660950856652,0.018191305418959584,932.1185913085938,1,RELIANCE.NS
2021-02-05,872.2883911132812,881.7651430554548,870.5880568440388,875.1450294447208,20248046,889.6928894042969,873.1365350341797,48.66991030974047,-7.272184769912997,-5.48913193147884,0.9804376335943642,0.999028623947267,-0.0002858210314053977,0.04440948359745067,0.01277169593079665,925.7252197265625,1,RELIANCE.NS
2021-02-08,884.848388671875,892.8060891318694,874.6915398289318,876.5052135771294,21183400,889.7259899902343,874.3912802124023,46.72509778155636,-6.016500234683804,-5.594605592119833,0.9945178612592706,1.011959300940115,0.01439890486512585,0.029625819713871016,0.02066679013694601,921.6443481445312,1,RELIANCE.NS
2021-02-09,886.9795532226562,902.1468540671391,885.2338830875444,889.6095123241837,19604141,889.7581848144531,875.6281625366211,43.56920718032093,-4.794130275855764,-5.434510528867019,0.9968770935303323,1.0129637112780283,0.002408508144519539,0.01575970646689595,0.019011679557481377,933.8417358398438,1,RELIANCE.NS
2021-02-10,895.2093505859375,899.9477267102546,873.8980819416108,885.8913937556059,21234156,890.1617407226563,876.909772644043,41.03279187155769,-3.125290999636377,-4.972666623020891,1.0056704412606898,1.0208682563620177,0.009278452173311136,0.022608920942681188,0.029405009408896263,944.610595703125,1,RELIANCE.NS
2021-02-11,932.1185913085938,935.9727980522624,894.2797692311354,897.793837177367,42539278,891.0758569335937,878.37861328125,45.494846900174686,1.1621469068970782,-3.7457039170372974,1.0460597535615406,1.0611808817004253,0.0412297310104035,0.06828450510745965,0.04643942416914826,937.559814453125,0,RELIANCE.NS
2021-02-12,925.7252197265625,942.2301071014969,913.8453084946966,932.0279220969353,30497029,891.8326330566406,879.7281408691406,49.10971374165296,3.9979942925730256,-2.1969642751152327,1.0380033039985983,1.052285560414128,-0.006858967991460907,0.06126050645369818,0.030454880088719157,943.2730712890625,1,RELIANCE.NS
2021-02-15,921.6443481445312,934.6578356915304,918.1982839074868,928.6498762091927,15791099,892.454287109375,881.1261569213867,63.09693725153276,5.848711242982517,-0.5878291714956828,1.0327076259891157,1.045984551593285,-0.004408296862903449,0.041584479266426166,0.017724173777131712,910.5352172851562,0,RELIANCE.NS
2021-02-16,933.8417358398438,942.8650096572084,922.7326530138156,924.8864658007502,21421660,893.4767761230469,882.5282342529297,74.8789920017459,8.205062159961017,1.1707490947956571,1.0451774022509546,1.0581437506419855,0.013234375841254309,0.05283344181601879,0.021767381606089924,917.4954833984375,0,RELIANCE.NS
2021-02-17,944.610595703125,950.3691475724669,929.8060435022655,934.068272605679,23742994,894.6108056640625,883.9839321899414,80.768067092863,10.816755406972675,3.099950357231061,1.055889991181079,1.0685834451345624,0.011531782581548855,0.055184013755947836,0.022014562182739027,934.5219116210938,0,RELIANCE.NS
2021-02-18,937.559814453125,956.014443525895,933.6602717704307,945.4041756996926,18646877,895.2814306640626,885.3010372924805,85.62413679864292,12.177230467657296,4.915406379316308,1.0472235683004203,1.059029386569418,-0.007464219946370254,0.005837479474465113,0.023645095219639832,972.3153076171875,1,RELIANCE.NS
2021-02-19,943.2730712890625,954.4501576444582,931.030412526974,932.7081388605912,23403483,895.7652416992188,886.5240222167969,83.50237671550106,13.56011625461997,6.644348354377041,1.053036027050708,1.0640129851533655,0.006093751830937855,0.01895578859532776,0.02510940361911498,945.7670288085938,0,RELIANCE.NS
2021-02-22,910.5352172851562,947.6259365902497,904.5726539395146,943.1369681625139,23804335,895.7752160644532,887.5497662353515,62.94836427647766,11.877475839482827,7.690973851398199,1.0164773494019521,1.0258976475733865,-0.03470665600489076,-0.012053598420844303,0.045649024589307086,952.9765014648438,1,RELIANCE.NS
2021-02-23,917.4954833984375,930.8490501461664,913.0291825324456,928.6272336757321,25644108,895.9352770996094,888.8285083007812,64.13338865773275,10.979046875526251,8.34858845622381,1.0240644685502556,1.0322525378404666,0.007644148168188369,-0.017504307008409103,0.019189473415705732,954.9261474609375,1,RELIANCE.NS
2021-02-24,934.5219116210938,936.4489852163127,918.7197882041789,920.46551838717,10807663,896.5673608398438,890.1221817016601,69.01252614449811,11.508265786193533,8.980523922217756,1.042333183694861,1.049880489254356,0.018557506310101557,-0.010680257164087492,0.01926112022446936,998.5009155273438,1,RELIANCE.NS
2021-02-25,972.3153076171875,975.7840397521635,939.9629623775807,941.3232777095965,34855693,898.1090258789062,891.7414291381835,74.93781679349819,14.806605459069146,10.145740229588034,1.0826250261382928,1.0903556522621967,0.040441423070042726,0.0370701608881725,0.038053958956312826,986.598388671875,1,RELIANCE.NS
2021-02-26,945.7670288085938,967.5770528895779,938.9201754113797,959.9140941463364,37481215,899.0997766113281,893.1749862670898,64.1974384921476,15.10422705896633,11.137437595463695,1.0519044197443277,1.0588821265151027,-0.027304186821510146,0.002643940122368793,0.029853585495776207,987.890625,1,RELIANCE.NS
